Billionaire_ID,Rank,Name,Net Worth,Age,Country,Source,Net_Worth_B,Industry_id
2125,2540,Michael Kum,$1 B,78,Singapore,Hotels,1.0,12
2126,2540,Richard Kurtz,$1 B,82,United States,Real estate,1.0,12
2127,2540,Zhang Guiping & family,$1 B,71,China,Real estate,1.0,12
2128,52,Gina Rinehart,$27 B,69,Australia,Mining,27.0,13
2129,54,Germán Larrea Mota Velasco & family,$26.6 B,69,Mexico,Mining,26.6,13
2130,58,Andrey Melnichenko & family,$25.2 B,51,Russia,"Fertilizers, coal",25.2,13
2131,62,Vladimir Potanin,$23.7 B,62,Russia,Metals,23.7,13
2132,65,Iris Fontbona & family,$23.1 B,80,Chile,Mining,23.1,13
2133,70,Vladimir Lisin,$22.1 B,66,Russia,"Steel, transport",22.1,13
2134,79,Alexey Mordashov & family,$20.9 B,57,Russia,"Steel, investments",20.9,13
2135,82,Andrew Forrest,$19.6 B,61,Australia,Mining,19.6,13
2136,84,Wang Wenyin,$19 B,55,China,"Mining, copper products",19.0,13
2137,93,Lakshmi Mittal,$17.7 B,72,India,Steel,17.7,13
2138,94,Savitri Jindal & family,$17.5 B,73,India,Steel,17.5,13
2139,122,Alisher Usmanov,$14.4 B,69,Russia,"Steel, telecom, investments",14.4,13
2140,142,Dang Yanbao,$12.2 B,50,China,Coal,12.2,13
2141,215,Ivan Glasenberg,$9 B,66,Switzerland,Mining,9.0,13
2142,242,Nicky Oppenheimer & family,$8.4 B,77,South Africa,Diamonds,8.4,13
2143,242,Zheng Shuliang & family,$8.4 B,77,China,Aluminum products,8.4,13
2144,261,Pavel Tykac,$8 B,58,Czech Republic,Coal mines,8.0,13
2145,268,Andrei Skoch & family,$7.9 B,57,Russia,Metals and mining,7.9,13
2146,312,Iskander Makhmudov,$7.3 B,59,Russia,"Mining, metals, machinery",7.3,13
2147,425,Alexander Abramov,$6 B,64,Russia,"Steel, mining",6.0,13
2148,445,Rinat Akhmetov,$5.7 B,56,Ukraine,"Steel, coal",5.7,13
2149,552,Lim Hariyanto Wijaya Sarwono,$4.9 B,94,Indonesia,"Palm oil, nickel mining",4.9,13
2150,591,Vladimir Kim,$4.6 B,62,Kazakhstan,Mining,4.6,13
2151,624,Mikhail Shelkov,$4.4 B,54,Russia,Titanium,4.4,13
2152,636,Andrei Kozitsyn,$4.3 B,62,Russia,Metals,4.3,13
2153,699,Rufino Vigil Gonzalez,$4 B,74,Mexico,Steel,4.0,13
2154,852,Igor Altushkin,$3.4 B,52,Russia,Metals,3.4,13
2155,878,Julio Ponce Lerou,$3.3 B,77,Chile,Fertilizer,3.3,13
2156,905,Aristotelis Mistakidis,$3.2 B,61,Greece,"Mining, commodities",3.2,13
2157,949,Daniel Mate,$3.1 B,59,Spain,"Mining, commodities",3.1,13
2158,982,Feng Hailiang,$3 B,62,China,"Copper, education",3.0,13
2159,1104,Robert Friedland,$2.7 B,72,United States,Mining,2.7,13
2160,1104,Alexander Frolov,$2.7 B,58,Russia,"Mining, steel",2.7,13
2161,1104,Patrice Motsepe,$2.7 B,61,South Africa,Mining,2.7,13
2162,1104,Gianfelice Rocca,$2.7 B,75,Italy,Pipe Manufacturing,2.7,13
2163,1104,Paolo Rocca,$2.7 B,70,Italy,Pipe Manufacturing,2.7,13
2164,1104,Bulat Utemuratov,$2.7 B,65,Kazakhstan,"Mining, banking, hotels",2.7,13
2165,1217,Oleg Deripaska,$2.5 B,55,Russia,"Aluminum, utilities",2.5,13
2166,1217,Wenrong Shen,$2.5 B,77,China,Steel production,2.5,13
2167,1217,Xie Weitong,$2.5 B,66,Taiwan,Cobalt,2.5,13
2168,1272,Tor Peterson,$2.4 B,58,United States,Commodities,2.4,13
2169,1434,Alex Beard,$2.1 B,55,United Kingdom,"Mining, commodities",2.1,13
2170,1434,Victor Pinchuk,$2.1 B,62,Ukraine,"Steel pipes, diversified",2.1,13
2171,1516,John Hancock,$2 B,47,Australia,Mining,2.0,13
2172,1516,Clive Palmer,$2 B,69,Australia,Mining,2.0,13
2173,1516,Bianca Rinehart,$2 B,46,Australia,Mining,2.0,13
2174,1516,Ginia Rinehart,$2 B,36,Australia,Mining,2.0,13
2175,1516,Hope Welker,$2 B,37,Australia,Mining,2.0,13
2176,1647,Luo Yangyong & family,$1.8 B,47,China,Mining,1.8,13
2177,1647,Anatoly Sedykh,$1.8 B,58,Russia,Steel pipes,1.8,13
2178,1647,Kie Chie Wong,$1.8 B,75,Malaysia,Investments,1.8,13
2179,1725,Giovanni Arvedi,$1.7 B,85,Italy,Steel,1.7,13
2180,1725,Lin Lairong & family,$1.7 B,54,China,Iron ore mining,1.7,13
2181,1725,Dmitry Pumpyansky,$1.7 B,59,Russia,Steel pipes,1.7,13
2182,1804,Vasily Anisimov,$1.6 B,71,Russia,Real estate,1.6,13
2183,1804,Gary Fegel,$1.6 B,49,Switzerland,"Commodities, investments",1.6,13
2184,1804,Tianjiang Jia & family,$1.6 B,60,China,Non-ferrous metals,1.6,13
2185,1804,Juan Maria Riberas Mera,$1.6 B,54,Spain,"Steel, investments",1.6,13
2186,1804,Evgeny (Eugene) Shvidler,$1.6 B,59,United States,"Metals, investments",1.6,13
2187,1804,Zhang Xuexin & family,$1.6 B,75,China,Aluminum,1.6,13
2188,1905,Angela Bennett,$1.5 B,79,Australia,Mining,1.5,13
2189,2020,Cai Jianyong,$1.4 B,52,China,Nickel,1.4,13
2190,2020,Chris Ellison,$1.4 B,65,Australia,Mining,1.4,13
2191,2020,Li Jinyang,$1.4 B,65,China,Mining,1.4,13
2192,2020,Anatoly Lomakin,$1.4 B,70,Russia,Investments,1.4,13
2193,2020,Vadim Novinsky,$1.4 B,59,Ukraine,Steel,1.4,13
2194,2020,Wang Zelong,$1.4 B,26,China,Chemicals,1.4,13
2195,2133,Chen Xuehua,$1.3 B,62,China,Minerals processing,1.3,13
2196,2133,Konstantin Strukov & family,$1.3 B,64,Russia,"Gold, coal mining",1.3,13
2197,2133,Kostyantin Zhevago,$1.3 B,49,Ukraine,Mining,1.3,13
2198,2259,Jose Maria Aristrain,$1.2 B,60,Spain,Steel,1.2,13
2199,2259,Dan Gertler,$1.2 B,49,Israel,Mining,1.2,13
2200,2259,Eddy Sugianto,$1.2 B,77,Indonesia,Coal,1.2,13
2201,2405,Zeng Chaolin,$1.1 B,40,China,Aluminium,1.1,13
2202,56,Low Tuck Kwong,$25.5 B,74,Indonesia,Coal,25.5,14
2203,72,Leonid Mikhelson & family,$21.6 B,67,Russia,"Gas, chemicals",21.6,14
2204,80,Vagit Alekperov,$20.5 B,72,Russia,Oil,20.5,14
2205,89,Harold Hamm & family,$18.5 B,77,United States,Oil & gas,18.5,14
2206,89,Gennady Timchenko,$18.5 B,70,Russia,"Oil, gas",18.5,14
2207,133,George Kaiser,$13.3 B,80,United States,"Oil & gas, banking",13.3,14
2208,140,Mikhail Fridman,$12.6 B,58,Russia,"Oil, banking, telecom",12.6,14
2209,141,Sarath Ratanavadi,$12.3 B,57,Thailand,Energy,12.3,14
2210,171,Jeffery Hildebrand,$10.2 B,64,United States,Oil,10.2,14
2211,182,Autry Stephens,$10 B,85,United States,Oil,10.0,14
2212,195,Jin Baofang,$9.6 B,70,China,Solar panels,9.6,14
2213,208,Daniel Kretinsky,$9.2 B,47,Czech Republic,"Energy, investments",9.2,14
2214,223,Pei Zhenhua,$8.8 B,64,China,Batteries,8.8,14
2215,223,Carrie Perrodo & family,$8.8 B,72,France,Oil,8.8,14
2216,249,German Khan,$8.2 B,61,Russia,"Oil, banking, telecom",8.2,14
2217,261,Leonid Fedun,$8 B,66,Russia,Oil,8.0,14
2218,290,Cao Renxian,$7.6 B,54,China,Photovoltaic equipment,7.6,14
2219,317,Richard Kinder,$7.2 B,78,United States,Pipelines,7.2,14
2220,352,Dannine Avara,$6.8 B,59,United States,Pipelines,6.8,14
2221,352,Scott Duncan,$6.8 B,40,United States,Pipelines,6.8,14
2222,352,Milane Frantz,$6.8 B,53,United States,Pipelines,6.8,14
2223,352,Randa Duncan Williams,$6.8 B,61,United States,Pipelines,6.8,14
2224,365,Terrence Pegula,$6.7 B,72,United States,Natural gas,6.7,14
2225,397,Alexei Kuzmichev,$6.4 B,60,Russia,"Oil, banking, telecom",6.4,14
2226,405,Gao Jifan & family,$6.3 B,58,China,Solar equipment,6.3,14
2227,405,Wang Yusuo & family,$6.3 B,59,China,Natural gas distribution,6.3,14
2228,418,Michael Kadoorie,$6.1 B,81,Hong Kong,"Hotels, energy",6.1,14
2229,445,Arthur Irving,$5.7 B,93,Canada,Oil,5.7,14
2230,455,Ray Lee Hunt,$5.6 B,79,United States,"Oil, real estate",5.6,14
2231,534,Robert Bass,$5 B,75,United States,"Oil, investments",5.0,14
2232,552,Kelcy Warren,$4.9 B,67,United States,Pipelines,4.9,14
2233,591,Fan Hongwei,$4.6 B,56,China,Petrochemicals,4.6,14
2234,659,Dewi Kam,$4.2 B,72,Indonesia,Coal,4.2,14
2235,679,John Catsimatidis,$4.1 B,74,United States,"Oil, real estate",4.1,14
2236,699,Sid Bass,$4 B,80,United States,"Oil, investments",4.0,14
2237,699,Torbjorn Tornqvist,$4 B,69,Sweden,Oil trading,4.0,14
2238,721,W. Herbert Hunt,$3.9 B,94,United States,Oil,3.9,14
2239,748,Trevor Rees-Jones,$3.8 B,71,United States,Oil & gas,3.8,14
2240,818,Mikhail Gutseriev,$3.5 B,65,Russia,"Oil, coal, real estate",3.5,14
2241,852,Somphote Ahunai,$3.4 B,55,Thailand,Renewable energy,3.4,14
2242,905,Lynn Schusterman & family,$3.2 B,84,United States,"Oil & gas, investments",3.2,14
2243,982,George Bishop,$3 B,85,United States,Oil & gas,3.0,14
2244,1027,Ronald McAulay,$2.9 B,87,Hong Kong,Energy,2.9,14
2245,1027,Gregorio Perez Companc & family,$2.9 B,87,Argentina,Oil & gas,2.9,14
2246,1104,N. Murray Edwards,$2.7 B,63,Canada,Oil & gas,2.7,14
2247,1164,Ray Davis,$2.6 B,81,United States,Pipelines,2.6,14
2248,1164,Michael S. Smith,$2.6 B,67,United States,Liquefied natural gas,2.6,14
2249,1217,Alceu Elias Feldmann & family,$2.5 B,73,Brazil,Fertilizer,2.5,14
2250,1217,Saban Cemil Kazanci,$2.5 B,62,Turkey,Energy,2.5,14
2251,1217,Arvind Tiku,$2.5 B,53,India,"Oil & gas, investments",2.5,14
2252,1272,Edward Bass,$2.4 B,77,United States,"Oil, investments",2.4,14
2253,1312,Lee Bass,$2.3 B,66,United States,"Oil, investments",2.3,14
2254,1368,Albert Avdolyan,$2.2 B,52,Russia,"Oil, mining",2.2,14
2255,1368,Igor Makarov,$2.2 B,60,Cyprus,Investments,2.2,14
2256,1368,Kai Wu,$2.2 B,55,China,Batteries,2.2,14
2257,1368,Zhao Fenggang,$2.2 B,57,China,Batteries,2.2,14
2258,1434,Daniel Chiu,$2.1 B,62,Hong Kong,Oil & gas,2.1,14
2259,1434,Paul Foster,$2.1 B,65,United States,Oil refining,2.1,14
2260,1434,Gordon Getty,$2.1 B,89,United States,Getty Oil,2.1,14
2261,1434,Kamal Ghaffarian,$2.1 B,64,United States,"Space, energy",2.1,14
2262,1516,Lin Fanlian,$2 B,61,China,"Energy, real estate",2.0,14
2263,1516,Zhou Jian,$2 B,46,China,Solar energy equipment,2.0,14
2264,1575,Mika Anttonen,$1.9 B,56,Finland,Oil & gas,1.9,14
2265,1575,Nikolai Buinov,$1.9 B,55,Russia,"Oil, gas",1.9,14
2266,1575,Chen Qiongxiang,$1.9 B,65,China,Batteries,1.9,14
2267,1575,Shao Jianxiong,$1.9 B,65,China,Photovoltaics,1.9,14
2268,1575,Vardis Vardinoyannis & family,$1.9 B,90,Greece,Oil and gas,1.9,14
2269,1647,Alejandro Bulgheroni,$1.8 B,78,Argentina,Oil & gas,1.8,14
2270,1647,Shen Xiqiang & family,$1.8 B,75,China,Chemical,1.8,14
2271,1647,Wu Yingming,$1.8 B,56,China,Batteries,1.8,14
2272,1725,Ian Wood & family,$1.7 B,80,United Kingdom,Energy services,1.7,14
2273,1804,Timothy Headington,$1.6 B,72,United States,"Oil & gas, investments",1.6,14
2274,1804,William Koch,$1.6 B,82,United States,"Oil, investments",1.6,14
2275,1804,Massimo Moratti,$1.6 B,77,Italy,Oil refinery,1.6,14
2276,1804,Michael Polsky,$1.6 B,74,United States,Electric power,1.6,14
2277,1804,Chris Wallin,$1.6 B,70,Australia,Mining,1.6,14
2278,1804,Dan Wilks,$1.6 B,66,United States,Natural gas,1.6,14
2279,1905,Rubens Ometto Silveira Mello,$1.5 B,73,Brazil,"Sugar, ethanol",1.5,14
2280,1905,Farris Wilks,$1.5 B,71,United States,Natural gas,1.5,14
2281,1905,Zhang Hong,$1.5 B,65,China,Solar,1.5,14
2282,2020,Vladimir Bogdanov,$1.4 B,71,Russia,Oil,1.4,14
2283,2020,Airat Shaimiev,$1.4 B,61,Russia,"Refinery, chemicals",1.4,14
2284,2020,Radik Shaimiev,$1.4 B,58,Russia,"Refinery, chemicals",1.4,14
2285,2133,Kiki Barki,$1.3 B,83,Indonesia,Coal,1.3,14
2286,2133,Timothy Dunn & family,$1.3 B,67,United States,Energy,1.3,14
2287,2133,Rustem Sulteev,$1.3 B,69,Russia,"Refinery, chemicals",1.3,14
2288,2259,Bai Houshan,$1.2 B,59,China,Lithium battery,1.2,14
2289,2259,Liu Ming Hui,$1.2 B,60,China,Natural gas distribution,1.2,14
2290,2259,Edwin Soeryadjaya,$1.2 B,73,Indonesia,"Coal, investments",1.2,14
2291,2405,Farkhad Akhmedov,$1.1 B,67,Russia,Investments,1.1,14
2292,2405,Gang Chen,$1.1 B,55,China,Solar energy,1.1,14
2293,2405,Said Gutseriev,$1.1 B,34,Russia,"Retail, investments",1.1,14
2294,2405,Ali Metin Kazanci,$1.1 B,88,Turkey,Energy,1.1,14
2295,2405,Andrei Kosogov,$1.1 B,62,Russia,Banking,1.1,14
2296,2405,Dmitry Nikolaev,$1.1 B,56,Russia,Coal,1.1,14
2297,2405,Dean Solon,$1.1 B,58,United States,Solar systems,1.1,14
2298,2540,Yuantai Chen,$1 B,55,China,Batteries,1.0,14
2299,2540,Ghan Djoe Hiang,$1 B,79,Indonesia,Coal,1.0,14
2300,2540,Muhammed Aziz Khan,$1 B,68,Bangladesh,Power,1.0,14
2301,2540,George Sakellaris,$1 B,76,United States,Energy services,1.0,14
2302,68,Cyrus Poonawalla,$22.6 B,81,India,Vaccines,22.6,15
2303,81,"Thomas Frist, Jr. & family",$20.2 B,84,United States,Hospitals,20.2,15
2304,103,Li Xiting,$16.3 B,72,Singapore,medical devices,16.3,15
2305,112,Dilip Shanghvi,$15.6 B,67,India,Pharmaceuticals,15.6,15
2306,120,Xu Hang,$14.6 B,60,Hong Kong,Medical devices,14.6,15
2307,128,Chen Bang,$13.9 B,57,China,Hospitals,13.9,15
2308,142,Jiang Rensheng & family,$12.2 B,69,China,Vaccines,12.2,15
2309,148,Andreas Struengmann & family,$11.5 B,73,Germany,Pharmaceuticals,11.5,15
2310,148,Thomas Struengmann & family,$11.5 B,73,Germany,Pharmaceuticals,11.5,15
2311,171,Carl Cook,$10.2 B,60,United States,Medical devices,10.2,15
2312,190,Sun Piaoyang,$9.7 B,64,China,Pharmaceuticals,9.7,15
2313,204,Ernesto Bertarelli,$9.4 B,57,Switzerland,"Biotech, investments",9.4,15
2314,282,Reinhold Schmieding,$7.7 B,68,United States,Medical devices,7.7,15
2315,290,Hasmukh Chudgar & family,$7.6 B,89,India,Pharmaceuticals,7.6,15
2316,290,Zhong Huijuan,$7.6 B,62,China,Pharmaceuticals,7.6,15
2317,325,Frederik Paulsen,$7.1 B,72,Sweden,Health care,7.1,15
2318,344,Ronda Stryker,$6.9 B,68,United States,Medical equipment,6.9,15
2319,365,Massimiliana Landini Aleotti & family,$6.7 B,80,Italy,Pharmaceuticals,6.7,15
2320,397,Jian Jun,$6.4 B,59,China,Biomedical products,6.4,15
2321,405,Alain Merieux & family,$6.3 B,85,France,Pharmaceuticals,6.3,15
2322,442,Niels Peter Louis-Hansen,$5.8 B,75,Denmark,Medical devices,5.8,15
2323,442,Patrick Soon-Shiong,$5.8 B,70,United States,Pharmaceuticals,5.8,15
2324,445,John Brown,$5.7 B,88,United States,Medical equipment,5.7,15
2325,455,Li Ge,$5.6 B,56,United States,Pharmaceutical ingredients,5.6,15
2326,455,Seo Jung-jin,$5.6 B,65,South Korea,Biotech,5.6,15
2327,466,Wolfgang Marguerre & family,$5.5 B,81,Germany,Pharmaceuticals,5.5,15
2328,466,Sergio Stevanato & family,$5.5 B,80,Italy,Medical packaging,5.5,15
2329,523,Tse Ping & family,$5.1 B,71,China,Pharmaceuticals,5.1,15
2330,523,Hansjoerg Wyss,$5.1 B,88,Switzerland,Medical devices,5.1,15
2331,534,Dona Bertarelli,$5 B,55,Switzerland,Biotech and investments,5.0,15
2332,534,Viktor Kharitonin,$5 B,50,Russia,Pharmaceuticals,5.0,15
2333,534,Ugur Sahin,$5 B,57,Germany,Biotechnology,5.0,15
2334,534,Thomas Straumann,$5 B,59,Switzerland,Dental implants,5.0,15
2335,552,Murali Divi & family,$4.9 B,72,India,Pharmaceuticals,4.9,15
2336,552,Rudolf Maag,$4.9 B,77,Switzerland,Medical devices,4.9,15
2337,567,Bernard Broermann,$4.8 B,79,Germany,Hospitals,4.8,15
2338,567,Pankaj Patel,$4.8 B,70,India,Pharmaceuticals,4.8,15
2339,591,Xue Min,$4.6 B,66,China,Healthcare,4.6,15
2340,624,Stéphane Bancel,$4.4 B,50,France,"Biotech, vaccines",4.4,15
2341,624,Peter Grogg,$4.4 B,81,Switzerland,Biochemicals,4.4,15
2342,636,Hu Kaijun,$4.3 B,61,China,Pharmaceuticals,4.3,15
2343,636,Jon Stryker,$4.3 B,64,United States,Medical equipment,4.3,15
2344,679,Liangzhi Xie & family,$4.1 B,57,China,Biotech,4.1,15
2345,699,Jerzy Starak,$4 B,75,Poland,Pharmaceuticals,4.0,15
2346,721,Guenther Fielmann & family,$3.9 B,83,Germany,Optometry,3.9,15
2347,721,Jorge Moll Filho & family,$3.9 B,78,Brazil,Hospitals,3.9,15
2348,721,Wu Yiling,$3.9 B,73,China,Pharmaceuticals,3.9,15
2349,721,Zhu Baoguo & family,$3.9 B,60,China,Pharmaceuticals,3.9,15
2350,748,Su Qingcan,$3.8 B,54,China,Healthcare,3.8,15
2351,818,Maurizio Billi,$3.5 B,65,Brazil,Generic drugs,3.5,15
2352,818,Prasert Prasarttong-Osoth,$3.5 B,90,Thailand,Hospitals,3.5,15
2353,818,Karin Sartorius-Herbst,$3.5 B,65,Germany,Biopharmaceuticals,3.5,15
2354,852,Leena Tewari,$3.4 B,65,India,Pharmaceuticals,3.4,15
2355,852,Wu Guanjiang & family,$3.4 B,54,China,Pharmaceuticals,3.4,15
2356,905,Gustavo Denegri & family,$3.2 B,86,Italy,Biotech,3.2,15
2357,905,Hu Baifan,$3.2 B,60,China,Pharmaceuticals,3.2,15
2358,905,Samir Mehta,$3.2 B,59,India,"Pharmaceuticals, power",3.2,15
2359,905,Sudhir Mehta,$3.2 B,68,India,"Pharmaceuticals, power",3.2,15
2360,905,Pat Stryker,$3.2 B,66,United States,Medical equipment,3.2,15
2361,982,Cai Dongchen,$3 B,70,China,Pharmaceuticals,3.0,15
2362,982,Egor Kulkov,$3 B,51,Russia,Pharmaceuticals,3.0,15
2363,982,Gilles Martin,$3 B,59,France,Laboratory services,3.0,15
2364,982,Maja Oeri,$3 B,68,Switzerland,Pharmaceuticals,3.0,15
2365,982,Ajay Piramal,$3 B,67,India,Pharmaceuticals,3.0,15
2366,982,Ye Xiaoping,$3 B,60,China,Pharmaceuticals,3.0,15
2367,1027,Cao Longxiang & family,$2.9 B,65,China,Pharmaceuticals,2.9,15
2368,1027,Gudrun Heine,$2.9 B,68,Germany,Medical devices,2.9,15
2369,1027,Li Jianquan & family,$2.9 B,66,Hong Kong,Consumer products,2.9,15
2370,1027,Li Li,$2.9 B,57,China,Healthcare,2.9,15
2371,1027,Alexey Repik,$2.9 B,43,Russia,Pharmaceuticals,2.9,15
2372,1027,Sybill Storz,$2.9 B,85,Germany,Medical devices,2.9,15
2373,1067,Kang An,$2.8 B,74,China,Pharmaceuticals,2.8,15
2374,1067,Stewart Rahr,$2.8 B,77,United States,Drug distribution,2.8,15
2375,1067,Chenghai Ye & family,$2.8 B,79,Hong Kong,Pharmaceuticals,2.8,15
2376,1104,Ulrike Baro,$2.7 B,65,Germany,Biopharmaceuticals,2.7,15
2377,1104,Anne Beaufour,$2.7 B,59,France,Pharmaceuticals,2.7,15
2378,1104,Henri Beaufour,$2.7 B,57,France,Pharmaceuticals,2.7,15
2379,1104,Wayne Rothbaum,$2.7 B,55,United States,Biotech investing,2.7,15
2380,1104,Guangming Wu,$2.7 B,61,China,Medical equipment,2.7,15
2381,1104,Zhu Yi,$2.7 B,59,China,Pharmaceuticals,2.7,15
2382,1164,Cen Junda,$2.6 B,58,China,Pharmaceuticals,2.6,15
2383,1164,Hou Juncheng,$2.6 B,58,China,Cosmetics,2.6,15
2384,1164,Leonard Schleifer,$2.6 B,70,United States,Pharmaceuticals,2.6,15
2385,1217,Willy Michel,$2.5 B,76,Switzerland,Medical devices,2.5,15
2386,1272,Otto Philipp Braun,$2.4 B,45,Germany,Medical technology,2.4,15
2387,1272,Bernard Fraisse & family,$2.4 B,66,France,Pharmaceuticals,2.4,15
2388,1272,Xuande Hua & family,$2.4 B,79,China,Pharmaceuticals,2.4,15
2389,1312,Lam Kong,$2.3 B,58,China,Pharmaceuticals,2.3,15
2390,1312,Alberto Siccardi & family,$2.3 B,78,Switzerland,Medical devices,2.3,15
2391,1312,Christoph Zeller,$2.3 B,65,Liechtenstein,Dental materials,2.3,15
2392,1368,Chen Xueli,$2.2 B,71,China,Pharmaceuticals,2.2,15
2393,1368,Dong Wei,$2.2 B,52,China,Pharmaceuticals,2.2,15
2394,1368,Hao Hong,$2.2 B,67,United States,Pharmaceuticals,2.2,15
2395,1368,Lutz Mario Helmig & family,$2.2 B,76,Germany,Hospitals,2.2,15
2396,1368,Prathap Reddy,$2.2 B,91,India,Healthcare,2.2,15
2397,1368,Alice Schwartz,$2.2 B,96,United States,Biotech,2.2,15
2398,1368,Shamsheer Vayalil,$2.2 B,46,India,Healthcare,2.2,15
2399,1434,Beda Diethelm,$2.1 B,82,Switzerland,Hearing aids,2.1,15
2400,1434,Dennis Gillings,$2.1 B,78,United Kingdom,Clinical trials,2.1,15
2401,1434,Kiran Mazumdar-Shaw,$2.1 B,70,India,Biopharmaceuticals,2.1,15
2402,1434,Shi Yifeng,$2.1 B,49,China,Medical cosmetics,2.1,15
2403,1434,Timothy Springer,$2.1 B,75,United States,Biotech,2.1,15
2404,1434,Zhao Tao,$2.1 B,57,Singapore,Pharmaceuticals,2.1,15
2405,1516,Wilhelm Beier & family,$2 B,66,Germany,Pharmaceuticals,2.0,15
2406,1516,Mario Germano Giuliani,$2 B,51,Switzerland,Pharmaceuticals,2.0,15
2407,1516,Heikki Kyostila,$2 B,77,Finland,Dental products,2.0,15
2408,1516,Zhu Yiwen & family,$2 B,59,China,Healthcare,2.0,15
2409,1575,Dong Fan,$1.9 B,53,China,Medical devices,1.9,15
2410,1575,Xie Juhua & family,$1.9 B,72,China,Pharmaceuticals,1.9,15
2411,1647,Robert Duggan,$1.8 B,78,United States,Pharmaceuticals,1.8,15
2412,1647,Phillip Frost,$1.8 B,86,United States,Pharmaceuticals,1.8,15
2413,1647,Yusuf Hamied,$1.8 B,86,India,Pharmaceuticals,1.8,15
2414,1647,Lei Jin,$1.8 B,57,China,Pharmaceuticals,1.8,15
2415,1647,Jin Lei & family,$1.8 B,68,China,Medical equipment,1.8,15
2416,1647,Gary Michelson,$1.8 B,74,United States,Medical patents,1.8,15
2417,1647,Amy Wyss,$1.8 B,52,United States,Medical equipment,1.8,15
2418,1725,Keith Dunleavy & family,$1.7 B,53,United States,Health IT,1.7,15
2419,1725,Osman Kibar,$1.7 B,52,United States,Biotech,1.7,15
2420,1725,Lei Jufang,$1.7 B,70,China,Pharmaceuticals,1.7,15
2421,1725,James Leininger,$1.7 B,78,United States,Medical products,1.7,15
2422,1725,Jinsheng Ren & family,$1.7 B,60,China,Pharmaceutical,1.7,15
2423,1725,Keiichi Shibahara,$1.7 B,58,Japan,Healthcare,1.7,15
2424,1804,Noubar Afeyan,$1.6 B,60,United States,Biotech,1.6,15
2425,1804,Gao Yi & family,$1.6 B,54,China,Pharmaceuticals,1.6,15
2426,1804,Giammaria Giuliani,$1.6 B,45,Switzerland,Pharmaceuticals,1.6,15
2427,1804,Randal J. Kirk,$1.6 B,69,United States,Pharmaceuticals,1.6,15
2428,1804,Robert Langer,$1.6 B,74,United States,Biotech,1.6,15
2429,1804,August Troendle,$1.6 B,67,United States,Pharmaceutical services,1.6,15
2430,1804,Wu Yulan,$1.6 B,53,China,Pharmaceuticals,1.6,15
2431,1804,George Yancopoulos,$1.6 B,63,United States,Pharmaceuticals,1.6,15
2432,1905,Mori Arkin,$1.5 B,70,Israel,Pharmaceuticals,1.5,15
2433,1905,Rajeev Juneja,$1.5 B,57,India,Phamaceuticals,1.5,15
2434,1905,Ramesh Juneja,$1.5 B,67,India,Pharmaceuticals,1.5,15
2435,1905,Basudeo Singh,$1.5 B,82,India,Pharmaceuticals,1.5,15
2436,1905,Jeff Tangney,$1.5 B,50,United States,Healthcare IT,1.5,15
2437,1905,Wang Junmin,$1.5 B,54,China,Pharmaceuticals,1.5,15
2438,1905,Weng Xianding,$1.5 B,61,China,Medical devices,1.5,15
2439,2020,Girdhari Lal Bawri,$1.4 B,75,India,Pharmaceuticals,1.4,15
2440,2020,Ke Zunhong & family,$1.4 B,68,China,Pharmaceuticals,1.4,15
2441,2020,Liu Fangyi,$1.4 B,53,China,Medical equipment,1.4,15
2442,2020,Miao Yongjun,$1.4 B,55,China,Clinical diagnostics,1.4,15
2443,2020,Tadako Nakatani,$1.4 B,65,Japan,Medical diagnostic equipment,1.4,15
2444,2020,David Paul,$1.4 B,56,United States,Medical devices,1.4,15
2445,2020,M.Satyanarayana Reddy,$1.4 B,65,India,Pharmaceuticals,1.4,15
2446,2020,Carlos Sanchez,$1.4 B,61,Brazil,Generic drugs,1.4,15
2447,2020,Anand Surana,$1.4 B,52,India,Pharmaceuticals,1.4,15
2448,2020,Dilip Surana,$1.4 B,57,India,Pharmaceuticals,1.4,15
2449,2020,Yuan Liping,$1.4 B,52,Canada,Pharmaceuticals,1.4,15
2450,2133,Rajendra Agarwal,$1.3 B,64,India,Pharmaceuticals,1.3,15
2451,2133,Chirayu Amin,$1.3 B,76,India,Pharmaceuticals,1.3,15
2452,2133,Banwari Lal Bawri,$1.3 B,70,India,Pharmaceuticals,1.3,15
2453,2133,Shyam Bhartia,$1.3 B,70,India,"Pharmaceuticals, food",1.3,15
2454,2133,Weimin Du,$1.3 B,59,China,Vaccines,1.3,15
2455,2133,Joe Kiani,$1.3 B,58,United States,Medical devices,1.3,15
2456,2133,Liu Gexin & family,$1.3 B,71,China,Pharmaceuticals,1.3,15
2457,2133,Lv Jianming,$1.3 B,58,Hong Kong,Medical equipment,1.3,15
2458,2133,Yves-Loic Martin,$1.3 B,57,France,Laboratory services,1.3,15
2459,2133,John Oyler,$1.3 B,55,United States,Biotech,1.3,15
2460,2133,P.V. Ramprasad Reddy,$1.3 B,65,India,Pharmaceuticals,1.3,15
2461,2133,Satish Reddy,$1.3 B,55,India,Pharmaceuticals,1.3,15
2462,2133,Devi Shetty,$1.3 B,70,India,Healthcare,1.3,15
2463,2133,Pongsak Viddayakorn,$1.3 B,89,Thailand,Hospitals,1.3,15
